date,country,cases,deaths
2021-02-02,Belgium,3383,38
2021-02-03,Belgium,2683,52
2021-02-04,Belgium,2416,41
2021-02-05,Belgium,2414,34
2021-02-06,Belgium,2486,55
2021-02-07,Belgium,1271,41
2021-02-08,Belgium,602,40
2021-02-09,Belgium,2610,37
2021-02-10,Belgium,2157,41
2021-02-11,Belgium,2157,42
2021-02-12,Belgium,2102,35
2021-02-13,Belgium,2045,43
2021-02-14,Belgium,1137,31
2021-02-15,Belgium,612,52
2021-02-16,Belgium,2793,37
2021-02-17,Belgium,2398,39
2021-02-18,Belgium,2557,28
2021-02-19,Belgium,2579,33
2021-02-20,Belgium,2845,28
2021-02-21,Belgium,1561,21
2021-02-22,Belgium,816,26
2021-02-23,Belgium,3381,20
2021-02-24,Belgium,2919,25
2021-02-25,Belgium,2764,21
2021-02-26,Belgium,2662,28
2021-02-27,Belgium,2836,22
2021-02-28,Belgium,1504,29
2021-03-01,Belgium,718,30
2021-03-02,Belgium,3244,29
2021-03-03,Belgium,2775,25
2021-03-04,Belgium,2772,26
2021-03-05,Belgium,2708,16
2021-03-06,Belgium,2751,33
2021-03-07,Belgium,1524,25
2021-03-08,Belgium,795,19
2021-03-09,Belgium,3710,36
2021-03-10,Belgium,3420,23
2021-03-11,Belgium,3412,24
2021-03-12,Belgium,3515,26
2021-03-13,Belgium,3765,20
2021-03-14,Belgium,2182,24
2021-03-15,Belgium,1397,20
2021-03-16,Belgium,5280,25
2021-03-17,Belgium,4606,27
2021-03-18,Belgium,4843,25
2021-03-19,Belgium,5047,26
2021-03-20,Belgium,5197,31
2021-03-21,Belgium,2841,24
2021-03-22,Belgium,1590,24
2021-03-23,Belgium,6285,33
2021-03-24,Belgium,5997,24
2021-03-25,Belgium,5554,27
2021-03-26,Belgium,5579,34
2021-03-27,Belgium,5714,20
2021-03-28,Belgium,3056,28
2021-03-29,Belgium,1683,23
2021-03-30,Belgium,6154,31
2021-03-31,Belgium,5195,33
2021-04-01,Belgium,4705,31
2021-04-02,Belgium,4684,40
2021-04-03,Belgium,4879,46
2021-04-04,Belgium,2694,40
2021-04-05,Belgium,1472,36
2021-04-06,Belgium,1573,49
2021-04-07,Belgium,5190,45
2021-04-08,Belgium,4724,42
2021-04-09,Belgium,4452,43
2021-04-10,Belgium,4479,44
2021-04-11,Belgium,2348,46
2021-04-12,Belgium,1297,22
2021-04-13,Belgium,4721,43
2021-04-14,Belgium,4282,37
2021-04-15,Belgium,3909,39
2021-04-16,Belgium,3802,42
2021-04-17,Belgium,4023,45
2021-04-18,Belgium,2329,30
2021-04-19,Belgium,1302,34
2021-04-20,Belgium,5438,50
2021-04-21,Belgium,4451,36
2021-04-22,Belgium,4063,36
2021-04-23,Belgium,3792,43
2021-04-24,Belgium,3621,42
2021-04-25,Belgium,1885,35
2021-04-26,Belgium,1132,38
2021-04-27,Belgium,4243,44
2021-04-28,Belgium,3750,26
2021-04-29,Belgium,3427,49
2021-04-30,Belgium,3254,44
2021-05-01,Belgium,1735,29
2021-05-02,Belgium,3,4
2020-01-03,Bulgaria,0,0
2020-01-04,Bulgaria,0,0
2020-01-05,Bulgaria,0,0
2020-01-06,Bulgaria,0,0
2020-01-07,Bulgaria,0,0
2020-01-08,Bulgaria,0,0
2020-01-09,Bulgaria,0,0
2020-01-10,Bulgaria,0,0
2020-01-11,Bulgaria,0,0
2020-01-12,Bulgaria,0,0
2020-01-13,Bulgaria,0,0
2020-01-14,Bulgaria,0,0
2020-01-15,Bulgaria,0,0
2020-01-16,Bulgaria,0,0
2020-01-17,Bulgaria,0,0
2020-01-18,Bulgaria,0,0
2020-01-19,Bulgaria,0,0
2020-01-20,Bulgaria,0,0
2020-01-21,Bulgaria,0,0
2020-01-22,Bulgaria,0,0
2020-01-23,Bulgaria,0,0
2020-01-24,Bulgaria,0,0
2020-01-25,Bulgaria,0,0
2020-01-26,Bulgaria,0,0
2020-01-27,Bulgaria,0,0
2020-01-28,Bulgaria,0,0
2020-01-29,Bulgaria,0,0
2020-01-30,Bulgaria,0,0
2020-01-31,Bulgaria,0,0
2020-02-01,Bulgaria,0,0
2020-02-02,Bulgaria,0,0
2020-02-03,Bulgaria,0,0
2020-02-04,Bulgaria,0,0
2020-02-05,Bulgaria,0,0
2020-02-06,Bulgaria,0,0
2020-02-07,Bulgaria,0,0
2020-02-08,Bulgaria,0,0
2020-02-09,Bulgaria,0,0
2020-02-10,Bulgaria,0,0
2020-02-11,Bulgaria,0,0
2020-02-12,Bulgaria,0,0
2020-02-13,Bulgaria,0,0
2020-02-14,Bulgaria,0,0
2020-02-15,Bulgaria,0,0
2020-02-16,Bulgaria,0,0
2020-02-17,Bulgaria,0,0
2020-02-18,Bulgaria,0,0
2020-02-19,Bulgaria,0,0
2020-02-20,Bulgaria,0,0
2020-02-21,Bulgaria,0,0
2020-02-22,Bulgaria,0,0
2020-02-23,Bulgaria,0,0
2020-02-24,Bulgaria,0,0
2020-02-25,Bulgaria,0,0
2020-02-26,Bulgaria,0,0
2020-02-27,Bulgaria,0,0
2020-02-28,Bulgaria,0,0
2020-02-29,Bulgaria,0,0
2020-03-01,Bulgaria,0,0
2020-03-02,Bulgaria,0,0
2020-03-03,Bulgaria,0,0
2020-03-04,Bulgaria,0,0
2020-03-05,Bulgaria,0,0
2020-03-06,Bulgaria,0,0
2020-03-07,Bulgaria,0,0
2020-03-08,Bulgaria,2,0
2020-03-09,Bulgaria,2,0
2020-03-10,Bulgaria,0,0
2020-03-11,Bulgaria,0,0
2020-03-12,Bulgaria,3,1
2020-03-13,Bulgaria,16,0
2020-03-14,Bulgaria,8,0
2020-03-15,Bulgaria,10,1
2020-03-16,Bulgaria,10,0
2020-03-17,Bulgaria,11,0
2020-03-18,Bulgaria,19,0
2020-03-19,Bulgaria,11,0
2020-03-20,Bulgaria,13,1
2020-03-21,Bulgaria,22,0
2020-03-22,Bulgaria,36,0
2020-03-23,Bulgaria,22,0
2020-03-24,Bulgaria,16,0
2020-03-25,Bulgaria,19,0
2020-03-26,Bulgaria,22,0
2020-03-27,Bulgaria,22,0
2020-03-28,Bulgaria,29,0
2020-03-29,Bulgaria,38,4
2020-03-30,Bulgaria,15,1
2020-03-31,Bulgaria,13,0
2020-04-01,Bulgaria,40,0
2020-04-02,Bulgaria,23,2
2020-04-03,Bulgaria,35,0
2020-04-04,Bulgaria,28,4
2020-04-05,Bulgaria,18,3
2020-04-06,Bulgaria,28,3
2020-04-07,Bulgaria,18,2
2020-04-08,Bulgaria,28,1
2020-04-09,Bulgaria,16,1
2020-04-10,Bulgaria,31,0
2020-04-11,Bulgaria,11,1
2020-04-12,Bulgaria,26,3
2020-04-13,Bulgaria,14,1
2020-04-14,Bulgaria,10,3
2020-04-15,Bulgaria,28,3
2020-04-16,Bulgaria,34,1
2020-04-17,Bulgaria,53,2
2020-04-18,Bulgaria,46,3
2020-04-19,Bulgaria,32,0
2020-04-20,Bulgaria,37,2
2020-04-21,Bulgaria,14,0
2020-04-22,Bulgaria,46,2
2020-04-23,Bulgaria,49,4
2020-04-24,Bulgaria,73,3
2020-04-25,Bulgaria,91,2
2020-04-26,Bulgaria,59,1
2020-04-27,Bulgaria,53,1
2020-04-28,Bulgaria,63,2
2020-04-29,Bulgaria,36,0
2020-04-30,Bulgaria,48,6
2020-05-01,Bulgaria,59,2
2020-05-02,Bulgaria,82,3
2020-05-03,Bulgaria,6,3
2020-05-04,Bulgaria,24,1
2020-05-05,Bulgaria,34,5
2020-05-06,Bulgaria,37,0
2020-05-07,Bulgaria,89,6
2020-05-08,Bulgaria,51,0
2020-05-09,Bulgaria,82,4
2020-05-10,Bulgaria,44,2
2020-05-11,Bulgaria,10,1
2020-05-12,Bulgaria,25,2
2020-05-13,Bulgaria,33,2
2020-05-14,Bulgaria,46,1
2020-05-15,Bulgaria,31,3
2020-05-16,Bulgaria,38,3
2020-05-17,Bulgaria,73,6
2020-05-18,Bulgaria,24,2
2020-05-19,Bulgaria,24,2
2020-05-20,Bulgaria,33,4
2020-05-21,Bulgaria,39,4
2020-05-22,Bulgaria,41,5
2020-05-23,Bulgaria,36,1
2020-05-24,Bulgaria,0,0
2020-05-25,Bulgaria,25,4
2020-05-26,Bulgaria,0,0
2020-05-27,Bulgaria,27,3
2020-05-28,Bulgaria,0,0
2020-05-29,Bulgaria,25,3
2020-05-30,Bulgaria,14,3
2020-05-31,Bulgaria,14,1
2020-06-01,Bulgaria,0,0
2020-06-02,Bulgaria,0,4
2020-06-03,Bulgaria,25,0
2020-06-04,Bulgaria,47,3
2020-06-05,Bulgaria,0,0
2020-06-06,Bulgaria,83,13
2020-06-07,Bulgaria,43,0
2020-06-08,Bulgaria,16,0
2020-06-09,Bulgaria,83,4
2020-06-10,Bulgaria,79,3
2020-06-11,Bulgaria,104,0
2020-06-12,Bulgaria,93,1
2020-06-13,Bulgaria,105,4
2020-06-14,Bulgaria,75,0
2020-06-15,Bulgaria,24,2
2020-06-16,Bulgaria,51,2
2020-06-17,Bulgaria,112,5
2020-06-18,Bulgaria,89,3
2020-06-19,Bulgaria,132,6
2020-06-20,Bulgaria,81,3
2020-06-21,Bulgaria,117,6
2020-06-22,Bulgaria,33,0
2020-06-23,Bulgaria,79,8
2020-06-24,Bulgaria,130,1
2020-06-25,Bulgaria,128,1
2020-06-26,Bulgaria,166,2
2020-06-27,Bulgaria,105,4
2020-06-28,Bulgaria,112,1
2020-06-29,Bulgaria,66,3
2020-06-30,Bulgaria,140,4
2020-07-01,Bulgaria,158,7
2020-07-02,Bulgaria,165,2
2020-07-03,Bulgaria,161,0
2020-07-04,Bulgaria,182,7
2020-07-05,Bulgaria,180,2
2020-07-06,Bulgaria,63,5
2020-07-07,Bulgaria,174,4
2020-07-08,Bulgaria,188,4
2020-07-09,Bulgaria,240,5
2020-07-10,Bulgaria,330,3
2020-07-11,Bulgaria,292,0
2020-07-12,Bulgaria,211,0
2020-07-13,Bulgaria,77,6
2020-07-14,Bulgaria,159,8
2020-07-15,Bulgaria,234,7
2020-07-16,Bulgaria,232,6
2020-07-17,Bulgaria,267,4
2020-07-18,Bulgaria,298,4
2020-07-19,Bulgaria,196,2
2020-07-20,Bulgaria,95,1
2020-07-21,Bulgaria,196,8
2020-07-22,Bulgaria,325,5
2020-07-23,Bulgaria,330,8
2020-07-24,Bulgaria,269,8
2020-07-25,Bulgaria,270,8
2020-07-26,Bulgaria,189,1
2020-07-27,Bulgaria,115,2
2020-07-28,Bulgaria,194,7
2020-07-29,Bulgaria,250,8
2020-07-30,Bulgaria,284,13
2020-07-31,Bulgaria,265,6
2020-08-01,Bulgaria,270,9
2020-08-02,Bulgaria,146,2
2020-08-03,Bulgaria,119,3
2020-08-04,Bulgaria,0,0
2020-08-05,Bulgaria,204,16
2020-08-06,Bulgaria,255,11
2020-08-07,Bulgaria,303,9
2020-08-08,Bulgaria,297,11
2020-08-09,Bulgaria,329,10
2020-08-10,Bulgaria,53,2
2020-08-11,Bulgaria,116,12
2020-08-12,Bulgaria,210,12
2020-08-13,Bulgaria,171,11
2020-08-14,Bulgaria,176,2
2020-08-15,Bulgaria,174,8
2020-08-16,Bulgaria,90,3
2020-08-17,Bulgaria,32,3
2020-08-18,Bulgaria,135,14
2020-08-19,Bulgaria,169,7
2020-08-20,Bulgaria,151,8
2020-08-21,Bulgaria,142,5
2020-08-22,Bulgaria,169,7
2020-08-23,Bulgaria,96,6
2020-08-24,Bulgaria,60,0
2020-08-25,Bulgaria,99,18
2020-08-26,Bulgaria,203,9
2020-08-27,Bulgaria,162,14
2020-08-28,Bulgaria,157,8
2020-08-29,Bulgaria,157,9
2020-08-30,Bulgaria,99,2
2020-08-31,Bulgaria,26,8
2020-09-01,Bulgaria,76,16
2020-09-02,Bulgaria,0,0
2020-09-03,Bulgaria,188,13
2020-09-04,Bulgaria,163,6
2020-09-05,Bulgaria,158,10
2020-09-06,Bulgaria,179,7
2020-09-07,Bulgaria,96,6
2020-09-08,Bulgaria,96,6
2020-09-09,Bulgaria,167,15
2020-09-10,Bulgaria,122,10
2020-09-11,Bulgaria,163,4
2020-09-12,Bulgaria,201,7
2020-09-13,Bulgaria,92,4
2020-09-14,Bulgaria,27,3
2020-09-15,Bulgaria,143,10
2020-09-16,Bulgaria,155,6
2020-09-17,Bulgaria,174,8
2020-09-18,Bulgaria,154,0
2020-09-19,Bulgaria,189,9
2020-09-20,Bulgaria,86,2
2020-09-21,Bulgaria,44,6
2020-09-22,Bulgaria,151,4
2020-09-23,Bulgaria,109,2
2020-09-24,Bulgaria,160,12
2020-09-25,Bulgaria,290,6
2020-09-26,Bulgaria,255,4
2020-09-27,Bulgaria,169,0
2020-09-28,Bulgaria,58,7
2020-09-29,Bulgaria,216,11
2020-09-30,Bulgaria,276,7
2020-10-01,Bulgaria,286,11
2020-10-02,Bulgaria,263,7
2020-10-03,Bulgaria,240,6
2020-10-04,Bulgaria,182,3
2020-10-05,Bulgaria,69,3
2020-10-06,Bulgaria,283,10
2020-10-07,Bulgaria,436,8
2020-10-08,Bulgaria,437,11
2020-10-09,Bulgaria,516,7
2020-10-10,Bulgaria,612,7
2020-10-11,Bulgaria,0,0
2020-10-12,Bulgaria,531,5
2020-10-13,Bulgaria,587,23
2020-10-14,Bulgaria,785,8
2020-10-15,Bulgaria,819,6
2020-10-16,Bulgaria,914,15
2020-10-17,Bulgaria,998,14
2020-10-18,Bulgaria,603,10
2020-10-19,Bulgaria,395,18
2020-10-20,Bulgaria,1024,22
2020-10-21,Bulgaria,1336,11
2020-10-22,Bulgaria,1472,29
2020-10-23,Bulgaria,1595,16
2020-10-24,Bulgaria,1589,13
2020-10-25,Bulgaria,1043,7
2020-10-26,Bulgaria,327,10
2020-10-27,Bulgaria,2243,42
2020-10-28,Bulgaria,2569,25
2020-10-29,Bulgaria,2760,36
2020-10-30,Bulgaria,2689,28
2020-10-31,Bulgaria,2891,29
2020-11-01,Bulgaria,1803,25
2020-11-02,Bulgaria,1225,19
2020-11-03,Bulgaria,2427,51
2020-11-04,Bulgaria,4041,63
2020-11-05,Bulgaria,4054,54
2020-11-06,Bulgaria,3754,52
2020-11-07,Bulgaria,3839,58
2020-11-08,Bulgaria,2301,56
2020-11-09,Bulgaria,675,33
2020-11-10,Bulgaria,3816,106
2020-11-11,Bulgaria,4390,80
2020-11-12,Bulgaria,3945,47
2020-11-13,Bulgaria,3414,72
2020-11-14,Bulgaria,4212,85
2020-11-15,Bulgaria,2498,36
2020-11-16,Bulgaria,816,39
2020-11-17,Bulgaria,3519,152
2020-11-18,Bulgaria,4828,131
2020-11-19,Bulgaria,3938,117
2020-11-20,Bulgaria,3899,119
2020-11-21,Bulgaria,3983,129
2020-11-22,Bulgaria,2279,42
2020-11-23,Bulgaria,1123,60
2020-11-24,Bulgaria,3146,189
2020-11-25,Bulgaria,4382,157
2020-11-26,Bulgaria,3712,141
2020-11-27,Bulgaria,3568,162
2020-11-28,Bulgaria,3327,151
2020-11-29,Bulgaria,1792,69
2020-11-30,Bulgaria,739,65
2020-12-01,Bulgaria,2814,221
2020-12-02,Bulgaria,3475,153
2020-12-03,Bulgaria,3138,159
2020-12-04,Bulgaria,3280,156
2020-12-05,Bulgaria,3614,147
2020-12-06,Bulgaria,2037,79
2020-12-07,Bulgaria,577,68
2020-12-08,Bulgaria,2764,213
2020-12-09,Bulgaria,3980,146
2020-12-10,Bulgaria,3328,127
2020-12-11,Bulgaria,3075,122
2020-12-12,Bulgaria,3097,157
2020-12-13,Bulgaria,1287,64
2020-12-14,Bulgaria,497,62
2020-12-15,Bulgaria,2095,150
2020-12-16,Bulgaria,2743,167
2020-12-17,Bulgaria,1959,191
2020-12-18,Bulgaria,2042,143
2020-12-19,Bulgaria,1739,157
2020-12-20,Bulgaria,1002,55
2020-12-21,Bulgaria,166,58
2020-12-22,Bulgaria,1277,156
2020-12-23,Bulgaria,1799,114
2020-12-24,Bulgaria,1615,99
2020-12-25,Bulgaria,772,45
2020-12-26,Bulgaria,257,50
2020-12-27,Bulgaria,469,50
2020-12-28,Bulgaria,332,41
2020-12-29,Bulgaria,337,87
2020-12-30,Bulgaria,1438,154
2020-12-31,Bulgaria,1729,110
2021-01-01,Bulgaria,1046,61
2021-01-02,Bulgaria,274,28
2021-01-03,Bulgaria,340,40
2021-01-04,Bulgaria,171,34
2021-01-05,Bulgaria,1029,157
2021-01-06,Bulgaria,1310,67
2021-01-07,Bulgaria,1002,59
2021-01-08,Bulgaria,867,56
2021-01-09,Bulgaria,753,61
2021-01-10,Bulgaria,394,19
2021-01-11,Bulgaria,105,29
2021-01-12,Bulgaria,620,106
2021-01-13,Bulgaria,750,47
2021-01-14,Bulgaria,535,70
2021-01-15,Bulgaria,535,47
2021-01-16,Bulgaria,552,61
2021-01-17,Bulgaria,233,17
2021-01-18,Bulgaria,77,9
2021-01-19,Bulgaria,570,82
2021-01-20,Bulgaria,544,49
2021-01-21,Bulgaria,482,37
2021-01-22,Bulgaria,455,90
2021-01-23,Bulgaria,566,58
2021-01-24,Bulgaria,266,12
2021-01-25,Bulgaria,121,9
2021-01-26,Bulgaria,772,60
2021-01-27,Bulgaria,827,36
2021-01-28,Bulgaria,598,28
2021-01-29,Bulgaria,560,29
2021-01-30,Bulgaria,695,35
2021-01-31,Bulgaria,349,20
2021-02-01,Bulgaria,130,17
2021-02-02,Bulgaria,832,97
2021-02-03,Bulgaria,967,36
2021-02-04,Bulgaria,719,40
2021-02-05,Bulgaria,883,54
2021-02-06,Bulgaria,910,30
2021-02-07,Bulgaria,493,9
2021-02-08,Bulgaria,182,20
2021-02-09,Bulgaria,1115,89
2021-02-10,Bulgaria,1212,62
2021-02-11,Bulgaria,913,45
2021-02-12,Bulgaria,1070,34
2021-02-13,Bulgaria,966,33
2021-02-14,Bulgaria,506,14
2021-02-15,Bulgaria,181,16
2021-02-16,Bulgaria,1050,47
2021-02-17,Bulgaria,1349,32
2021-02-18,Bulgaria,1146,41
2021-02-19,Bulgaria,1186,42
2021-02-20,Bulgaria,1463,35
2021-02-21,Bulgaria,548,18
2021-02-22,Bulgaria,227,15
2021-02-23,Bulgaria,1925,79
2021-02-24,Bulgaria,1800,45
2021-02-25,Bulgaria,1733,48
2021-02-26,Bulgaria,1822,53
2021-02-27,Bulgaria,1681,49
2021-02-28,Bulgaria,1079,39
2021-03-01,Bulgaria,332,24
2021-03-02,Bulgaria,2588,117
2021-03-03,Bulgaria,2403,83
2021-03-04,Bulgaria,1154,22
2021-03-05,Bulgaria,2198,93
2021-03-06,Bulgaria,3004,65
2021-03-07,Bulgaria,1426,22
2021-03-08,Bulgaria,497,21
2021-03-09,Bulgaria,2995,150
2021-03-10,Bulgaria,3502,138
2021-03-11,Bulgaria,2774,97
2021-03-12,Bulgaria,3121,95
2021-03-13,Bulgaria,3159,102
2021-03-14,Bulgaria,2019,38
2021-03-15,Bulgaria,679,51
2021-03-16,Bulgaria,4637,187
2021-03-17,Bulgaria,4374,107
2021-03-18,Bulgaria,4201,136
2021-03-19,Bulgaria,4008,102
2021-03-20,Bulgaria,4162,115
2021-03-21,Bulgaria,2541,34
2021-03-22,Bulgaria,943,53
2021-03-23,Bulgaria,4467,169
2021-03-24,Bulgaria,4851,119
2021-03-25,Bulgaria,4375,106
2021-03-26,Bulgaria,3988,99
2021-03-27,Bulgaria,4129,89
2021-03-28,Bulgaria,2537,49
2021-03-29,Bulgaria,983,60
2021-03-30,Bulgaria,4497,203
2021-03-31,Bulgaria,5176,155
2021-04-01,Bulgaria,4207,129
2021-04-02,Bulgaria,3694,116
2021-04-03,Bulgaria,4013,125
2021-04-04,Bulgaria,1919,69
2021-04-05,Bulgaria,740,82
2021-04-06,Bulgaria,3860,197
2021-04-07,Bulgaria,4004,132
2021-04-08,Bulgaria,3556,116
2021-04-09,Bulgaria,2957,136
2021-04-10,Bulgaria,2803,138
2021-04-11,Bulgaria,1352,43
2021-04-12,Bulgaria,462,67
2021-04-13,Bulgaria,3122,201
2021-04-14,Bulgaria,2944,127
2021-04-15,Bulgaria,2517,125
2021-04-16,Bulgaria,2185,108
2021-04-17,Bulgaria,2126,121
2021-04-18,Bulgaria,1076,38
2021-04-19,Bulgaria,418,57
2021-04-20,Bulgaria,2434,217
2021-04-21,Bulgaria,2096,106
2021-04-22,Bulgaria,2002,100
2021-04-23,Bulgaria,1681,103
2021-04-24,Bulgaria,1708,105
2021-04-25,Bulgaria,798,33
2021-04-26,Bulgaria,400,48
2021-04-27,Bulgaria,1759,194
2021-04-28,Bulgaria,1850,81
2021-04-29,Bulgaria,1382,96
2021-04-30,Bulgaria,1237,90
2021-05-01,Bulgaria,652,31
2021-05-02,Bulgaria,466,45
2020-01-03,Croatia,0,0
2020-01-04,Croatia,0,0
2020-01-05,Croatia,0,0
2020-01-06,Croatia,0,0
2020-01-07,Croatia,0,0
2020-01-08,Croatia,0,0
2020-01-09,Croatia,0,0
2020-01-10,Croatia,0,0
2020-01-11,Croatia,0,0
2020-01-12,Croatia,0,0
2020-01-13,Croatia,0,0
2020-01-14,Croatia,0,0
2020-01-15,Croatia,0,0
2020-01-16,Croatia,0,0
2020-01-17,Croatia,0,0
2020-01-18,Croatia,0,0
2020-01-19,Croatia,0,0
2020-01-20,Croatia,0,0
2020-01-21,Croatia,0,0
2020-01-22,Croatia,0,0
2020-01-23,Croatia,0,0
2020-01-24,Croatia,0,0
2020-01-25,Croatia,0,0
2020-01-26,Croatia,0,0
2020-01-27,Croatia,0,0
2020-01-28,Croatia,0,0
2020-01-29,Croatia,0,0
2020-01-30,Croatia,0,0
2020-01-31,Croatia,0,0
2020-02-01,Croatia,0,0
2020-02-02,Croatia,0,0
2020-02-03,Croatia,0,0
2020-02-04,Croatia,0,0
2020-02-05,Croatia,0,0
2020-02-06,Croatia,0,0
2020-02-07,Croatia,0,0
2020-02-08,Croatia,0,0
2020-02-09,Croatia,0,0
2020-02-10,Croatia,0,0
2020-02-11,Croatia,0,0
2020-02-12,Croatia,0,0
2020-02-13,Croatia,0,0
2020-02-14,Croatia,0,0
2020-02-15,Croatia,0,0
2020-02-16,Croatia,0,0
2020-02-17,Croatia,0,0
2020-02-18,Croatia,0,0
2020-02-19,Croatia,0,0
2020-02-20,Croatia,0,0
2020-02-21,Croatia,0,0
2020-02-22,Croatia,0,0
2020-02-23,Croatia,0,0
2020-02-24,Croatia,0,0
2020-02-25,Croatia,0,0
2020-02-26,Croatia,1,0
2020-02-27,Croatia,1,0
2020-02-28,Croatia,1,0
2020-02-29,Croatia,2,0
2020-03-01,Croatia,0,0
2020-03-02,Croatia,2,0
2020-03-03,Croatia,1,0
2020-03-04,Croatia,1,0
2020-03-05,Croatia,0,0
2020-03-06,Croatia,1,0
2020-03-07,Croatia,1,0
2020-03-08,Croatia,1,0
2020-03-09,Croatia,0,0
2020-03-10,Croatia,0,0
2020-03-11,Croatia,1,0
2020-03-12,Croatia,3,0
2020-03-13,Croatia,9,0
2020-03-14,Croatia,6,0
2020-03-15,Croatia,6,0
2020-03-16,Croatia,11,0
2020-03-17,Croatia,8,0
2020-03-18,Croatia,13,0
2020-03-19,Croatia,12,0
2020-03-20,Croatia,23,0
2020-03-21,Croatia,22,0
2020-03-22,Croatia,80,0
2020-03-23,Croatia,29,0
2020-03-24,Croatia,71,0
2020-03-25,Croatia,76,1
2020-03-26,Croatia,36,0
2020-03-27,Croatia,77,1
2020-03-28,Croatia,91,1
2020-03-29,Croatia,71,2
2020-03-30,Croatia,56,1
2020-03-31,Croatia,77,0
2020-04-01,Croatia,77,0
2020-04-02,Croatia,96,0
2020-04-03,Croatia,48,1
2020-04-04,Croatia,68,1
2020-04-05,Croatia,47,4
2020-04-06,Croatia,56,3
2020-04-07,Croatia,40,1
2020-04-08,Croatia,60,2
2020-04-09,Croatia,61,1
2020-04-10,Croatia,64,1
2020-04-11,Croatia,88,1
2020-04-12,Croatia,39,0
2020-04-13,Croatia,66,2
2020-04-14,Croatia,50,2
2020-04-15,Croatia,54,6
2020-04-16,Croatia,37,3
2020-04-17,Croatia,50,1
2020-04-18,Croatia,23,1
2020-04-19,Croatia,18,3
2020-04-20,Croatia,39,8
2020-04-21,Croatia,10,0
2020-04-22,Croatia,27,1
2020-04-23,Croatia,42,0
2020-04-24,Croatia,31,2
2020-04-25,Croatia,28,1
2020-04-26,Croatia,7,3
2020-04-27,Croatia,14,1
2020-04-28,Croatia,9,4
2020-04-29,Croatia,8,4
2020-04-30,Croatia,15,4
2020-05-01,Croatia,14,2
2020-05-02,Croatia,9,6
2020-05-03,Croatia,3,2
2020-05-04,Croatia,8,2
2020-05-05,Croatia,5,1
2020-05-06,Croatia,11,3
2020-05-07,Croatia,7,2
2020-05-08,Croatia,6,1
2020-05-09,Croatia,36,0
2020-05-10,Croatia,15,1
2020-05-11,Croatia,11,3
2020-05-12,Croatia,9,1
2020-05-13,Croatia,11,0
2020-05-14,Croatia,6,3
2020-05-15,Croatia,8,0
2020-05-16,Croatia,1,1
2020-05-17,Croatia,2,0
2020-05-18,Croatia,2,0
2020-05-19,Croatia,2,0
2020-05-20,Croatia,4,1
2020-05-21,Croatia,2,0
2020-05-22,Croatia,3,1
2020-05-23,Croatia,6,2
2020-05-24,Croatia,0,0
2020-05-25,Croatia,1,0
2020-05-26,Croatia,0,1
2020-05-27,Croatia,0,1
2020-05-28,Croatia,0,0
2020-05-29,Croatia,1,1
2020-05-30,Croatia,0,1
2020-05-31,Croatia,1,0
2020-06-01,Croatia,0,0
2020-06-02,Croatia,0,0
2020-06-03,Croatia,0,0
2020-06-04,Croatia,0,0
2020-06-05,Croatia,1,0
2020-06-06,Croatia,0,0
2020-06-07,Croatia,0,1
2020-06-08,Croatia,0,0
2020-06-09,Croatia,0,0
2020-06-10,Croatia,0,2
2020-06-11,Croatia,2,0
2020-06-12,Croatia,0,0
2020-06-13,Croatia,0,1
2020-06-14,Croatia,2,0
2020-06-15,Croatia,1,0
2020-06-16,Croatia,2,0
2020-06-17,Croatia,1,0
2020-06-18,Croatia,3,0
2020-06-19,Croatia,11,0
2020-06-20,Croatia,11,0
2020-06-21,Croatia,19,0
2020-06-22,Croatia,18,0
2020-06-23,Croatia,19,0
2020-06-24,Croatia,30,0
2020-06-25,Croatia,22,0
2020-06-26,Croatia,95,0
2020-06-27,Croatia,56,0
2020-06-28,Croatia,85,0
2020-06-29,Croatia,67,0
2020-06-30,Croatia,34,0
2020-07-01,Croatia,52,0
2020-07-02,Croatia,54,1
2020-07-03,Croatia,81,2
2020-07-04,Croatia,96,2
2020-07-05,Croatia,86,1
2020-07-06,Croatia,57,0
2020-07-07,Croatia,69,0
2020-07-08,Croatia,52,0
2020-07-09,Croatia,53,1
2020-07-10,Croatia,91,1
2020-07-11,Croatia,116,2
2020-07-12,Croatia,140,1
2020-07-13,Croatia,50,1
2020-07-14,Croatia,53,0
2020-07-15,Croatia,52,0
2020-07-16,Croatia,126,0
2020-07-17,Croatia,86,0
2020-07-18,Croatia,98,1
2020-07-19,Croatia,98,0
2020-07-20,Croatia,119,0
2020-07-21,Croatia,16,2
2020-07-22,Croatia,52,0
2020-07-23,Croatia,108,3
2020-07-24,Croatia,104,3
2020-07-25,Croatia,81,0
2020-07-26,Croatia,77,5
2020-07-27,Croatia,65,3
2020-07-28,Croatia,24,3
2020-07-29,Croatia,42,1
2020-07-30,Croatia,70,1
2020-07-31,Croatia,78,3
2020-08-01,Croatia,67,1
2020-08-02,Croatia,86,0
2020-08-03,Croatia,36,4
2020-08-04,Croatia,36,4
2020-08-05,Croatia,22,1
2020-08-06,Croatia,58,0
2020-08-07,Croatia,28,1
2020-08-08,Croatia,62,0
2020-08-09,Croatia,77,2
2020-08-10,Croatia,61,0
2020-08-11,Croatia,45,1
2020-08-12,Croatia,91,2
2020-08-13,Croatia,130,0
