"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Liechtenstein","LIE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.13884115219116","","","","","","","","","","3.01690006256104","","","","","3.33330011367798","","","","","2.94400000572205","2.93759989738464","","","","","","","","2.40300011634827","2.7434999943","","","","","","","","","2.2000000477","2.9","3","3.1","","3.1","","","","","","3.51","","3.6","","","","","4.15","","","",
"Lower middle income","LMC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.777377643607456","","","","","","","","","","0.868189669608872","","","","","0.854641716304066","","","","","1.62269247032659","1.56863923970932","","","","1.63378564853552","","","","","","1.52453161123049","","","","","","","","","1.21823926396976","1.119752952783","1.0664024063136","","","0.937044913750747","1.13397924949953","0.937735768908608","0.99188862787985","1.02675328465682","1.06250852856989","0.948092272825172","0.961956999485429","0.950800151698123","0.937248447862506","0.710729858549432","0.627047221380288","","","","",
"Low & middle income","LMY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.38004446190818","","","","","1.53796269248007","","","","","1.98799307064666","","","","","2.7184160171941","","","","","2.93102381463767","2.59875402493479","","","","","","","","","2.00855169776561","1.8959654635069","1.8575268661477","2.01968922330201","","1.84694813244946","1.86111899789462","1.88951679706501","1.87977470439633","1.87616017807627","1.97387846048506","2.01045498639997","2.11053553890245","2.14649049301405","2.20485288249695","2.0693480931596","2.14318415200927","2.28505206277448","","","",
"Lesotho","LSO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.10372042655945","","","","","","","","","","1.744500041008","","","","","1.62839996814728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.95640330991977","","","","","2.23614846998734","","","","","2.81517387448625","2.69490620858424","","","","4.02963003398057","4.07244116477016","4.05955140259874","4.17428126974938","4.0106163731919","3.88242700187092","4.0452535665184","3.96956415250678","3.92758298288358","3.91272590844492","3.8280331764298","3.66913614786608","3.59709917758919","3.69495291774347","3.55924576586403","2.86942714469534","2.79093694968006","2.90845041280752","2.81435035957248","2.90814273008981","2.86401458627096","2.89277660574199","2.9238566063142","3.00936530903331","3.08527768690446","3.20580246866194","3.24911986069606","3.52554284718952","3.61507982662795","3.73437446693037","3.86249840040574","3.99587422602158","4.18641102279981","","","",
"Lithuania","LTU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.0663995742798","","","","","12.7760000228882","12.7692003250122","12.8029003143311","12.8053998947144","12.6358003616333","12.4871997833","12.4653997421","12.0453996658","11.9105997086","11.2838001251","11.0900001526","10.8800001144","10.1899995804","10.029999733","9.8500003815","8.83","8.33","8.1","7.85","7.57","7.28","7.16","7.19","7.18","7.18","7.16","7.43","7.45","7.31","7.26","6.97","6.69","6.56","6.43","","",
"Luxembourg","LUX","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10000038146973","8","7.90000009536743","7.80000019073486","7.5999999046","7.5","7.3000001907","7.4000000954","7.1999998093","7.0999999046","7","6.9000000954","6.8000001907","6.3000001907","6.1999998093","6.0999999046","6","6","6.39","5.79","5.65","5.67","5.57","5.47","5.37","5.28","5.15","5.17","5.05","4.93","4.81","4.66","4.51","4.26","",
"Latvia","LVA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","13.8909997940063","","","","","14.3086004257202","14.1928997039795","14.2390003204346","14.0949001312256","14.0235004425049","14.0754003525","13.6218996048","12.9406003952","12.2314996719","12.0551996231","11.1899995804","10.4399995804","9.8000001907","9.4099998474","9.029999733","8.77","8.28","7.87","7.95","7.91","7.9","7.85","7.83","7.77","6.74","5.68","5.88","5.89","5.8","5.66","5.69","5.72","5.57","5.49","","",
"Macao SAR, China","MAC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","10.1213865280151","","","","","","","","","","5.29530000686646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.5984001159668","","","","","","","","","","1.47420001029968","","","","","1.42859995365143","","","","","","1.22819995880127","","","","1.26689994335175","","","","","1.2899999619","","","","1.1123000383","","","0.9800000191","","","1.1","0.87","1.09","0.78","0.87","0.87","0.87","0.87","1.1","1.13","1.13","0.85","0.85","0.85","1.1","1.1","1.1","1","","","",
"Monaco","MCO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1070995330811","","","21.6786003113","","","19.5699996948","","","","","","","","","","","","","","","","16.46","13.8","","","","","","","","",
"Moldova","MDA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.0548000335693","12.0820999145508","12.0510997772217","12.0797996520996","12.143500328064","12.2204999923706","12.4355001449585","12.6675996780396","12.7636995315552","12.727499961853","13.1478004456","13.1162004471","12.7903003693","12.4827003479","12.2215003967","12.2100000381","12.1300001144","11.6199998856","11.2299995422","8.1899995804","7.08","6.9","6.75","6.67","6.41","6.39","6.27","6.12","6.11","6.15","6.18","6.19","6.23","5.83","5.66","","","","","","",
"Madagascar","MDG","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.40618586540222","","","","","","","","","","2.79080009460449","","","","","2.43129992485046","","","","","","","","","","","","","","","0.9359999895","","","","","","","","","","","","0.4199999869","","","0.3","","","","","0.2","","","","","","","","","","",
"Maldives","MDV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7627999783","","","","","","","","","","1.7000000477","","2.26","2.3","","2.6","","","","4.3","","","","","","","","","","","",
"Middle East & North Africa","MEA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.93310063548104","","","","","","","","","","1.89845894451313","","","","","","","","","","","1.87096474395638","","","","","","","","","1.89196202675602","","","","","","","","","","1.76658312174768","1.81563923498693","1.76759406996032","1.76477153813248","1.77843948930632","1.78892647596572","1.81472094331197","1.77486886095881","1.71723466479929","1.62533069909496","1.70865027000823","1.36388313373892","1.31364071133358","1.31340817107017","1.60408809177974","1.61726824930347","1.58579084273255","1.54178419412784","","","",
"Mexico","MEX","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","0.699999988079071","","","","","","","","","","1","1.1000000238","1.2000000477","1.2000000477","1.2000000477","1.2000000477","1.2000000477","1.1000000238","1.1000000238","1.1000000238","1.05","1.08","1.09","1.06","1.07","1.05","1.02","1.06","1.03","1.02","1.05","1.04","1.03","1.03","1.03","1","1","0.99","0.98","","",
"Marshall Islands","MHL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2727000713","","","","","","","","","2.1","","","","","","","","","","2.7","2.7","","","","","","","","","","",
"Middle income","MIC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.3888982922862","","","","","1.55095154955054","","","","","2.02962080227898","2.01442977982231","","","","2.70986191226464","","3.05737245272075","","","3.06873608935647","2.60110607171912","","","","","","","","","2.03573986208569","1.91778864271101","1.81965847718151","2.04823847786992","","1.90884070071258","1.94735398131599","1.92257617455285","1.94114351961713","1.90977002157268","1.96741571846097","1.96641229630243","2.0764411026066","2.18280281882642","2.18339441593583","2.15534128603455","2.1722241301713","2.34238735357038","","","",
"North Macedonia","MKD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","5.4503002166748","5.44339990615845","5.49429988861084","5.4028000831604","5.46439981460571","5.4443998336792","5.31090021133423","5.26980018615723","5.17379999160767","5.24370002746582","5.19850015640259","5.18160009384155","5.36460018157959","5.3383002281189","5.40290021896362","5.51189994812012","5.49949979782104","5.43359994888306","5.47429990768433","5.49900007247925","5.9477000237","5.7873001099","5.6964001656","5.6005997658","5.5500001907","5.4099998474","5.1999998093","5.1599998474","5.1500000954","5.0999999046","5.06","4.94","4.84","4.81","4.77","4.7","4.63","4.56","4.55","4.48","4.59","4.51","4.4","4.45","4.4","4.39","4.37","4.28","","","",
"Mali","MLI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.668505728244781","","","","","","","","","","0.679099977016449","","","","","0.714299976825714","","","","","","","","","","","","","","","","","","","","","","","0.2399999946","","","","","","","0.3","","","0.6","","0.1","","","","","","","","","","",
"Malta","MLT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","9.2583589553833","","","","","","","","","","","","","","","","","","","","","","","","9.46389961242676","","","9.33530044555664","9.25730037689209","9.44110012054443","","","","5.8432002068","5.6210999489","5.4299998283","5.7800002098","5.6399998665","5.6100001335","5.5700001717","5.48","7.57","7.48","7.43","7.46","7.45","7.57","7.85","7.39","4.83","4.52","4.38","4.71","4.78","4.59","4.59","4.67","4.49","","","",
"Myanmar","MMR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.663009285926819","","","","","","","","","","0.85809999704361","","","","","","","","","","0.857100009918213","0.857599973678589","","","","","","","","","0.635800004","","","","","","","","","","0.7","","0.63","","","","0.6","","","","","","0.9","","","","1.04","1.04","","","",
"Middle East & North Africa (excluding high income)","MNA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.84397601817328","","","","","","","","","","1.90695292166014","","","","","","","","","","1.74731054736123","1.75200058385951","","","","","","","","","1.7499535727127","","","","","","","","","","1.64129821596983","1.61671698507108","1.64887699801271","1.64372368467469","1.67235616608483","1.67317199863997","1.7110961099556","1.6737951759459","1.61034063635057","1.51668567956764","1.61363176324201","1.23878005682743","1.17908425880501","1.16210103848925","1.50184782154513","1.54049361305493","1.48445984013995","1.42983363537295","","","",
"Montenegro","MNE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.22","4.25","4.2","4.22","4.21","4.18","4.21","4.05","3.93","3.94","3.98","3.98","3.97","3.89","3.93","3.93","3.93","3.86","","","",
"Mongolia","MNG","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","8.681960105896","","","","","","","","","","9.49520015716553","","","","","","","","","","11.1971998214722","11.0289001464844","","","","","","","","","","11.4864997864","","","","","","","","","","","7.5","","6","","6.4","6.11","","5.9","6","6.75","7","","","7","7","8","","","",
"Northern Mariana Islands","MNP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.808872818946838","","","","","","","","","","1.17519998550415","","","","","","","","","","1.0896999835968","","","","","","","","","","0.8671000004","","","","","","","","","","","","","","","","0.8","0.8","","","","0.7","","","","","","","","","",
"Mauritania","MRT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.20484359562397","","","","","","","","","","0.34400001168251","","","","","0.344300001859665","","","","","","","","","0.767599999904633","","","","","","0.6654000282","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","",
"Mauritius","MUS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.71666669845581","","","","","","","","","","3.95160007476807","","","","","3.29970002174377","","","","","3.12220001220703","","","","","3.34649991989136","","","","","","2.8866000175","3.1350998878","3.0947999954","3.0745999813","","","","","","","","","","","3","","","3.3","","","3.4","","","","","","","","","",
"Malawi","MWI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.11873054504395","","","","","","","","","","1.53849995136261","","","","","","","","","","","","","","","","","","","0.841899991035461","1.5506999493","","","","","","","","1.3400000334","","","","","","","","","1.1","","","","1.3","","","","","","","","","",
"Malaysia","MYS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.72813272476196","","","","","","","","","","3.46970009803772","","","","","3.34669995307922","","","","","","2.27830004692078","","","","2.5576000213623","","2.47790002822876","","2.33949995040894","2.1305999756","2.0938999653","2.0606999397","2.0295000076","2.0215001106","2.0299999714","2.0099999905","","","","","1.8","","","","1.8","1.9","1.76","","1.8","1.8","1.79","1.9","","","1.86","1.62","1.88","","","",
"North America","NAC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","8.92944373833657","","","","","8.80000019073486","","","","","7.81522254812914","7.5","7.40000009536743","7.19999980926514","7.09999990463257","6.80000019073486","6.62913195203116","6.44862563236745","6.26803619627514","6.16796637585235","6.0779077076013","5.9976064256276","5.98803330382625","5.89788027491548","5.80774393530127","5.62736569897019","5.52744604873413","5.33777554044616","5.23825912935674","5.12937017991763","5.00984032705189","4.89977094594088","4.68962946264769","4.58945236880738","4.3000001907","4.18922128272975","3.969789278783","3.85930520827451","3.74927170568068","3.62947364328064","3.51746381798062","3.49159752374583","3.41457799916856","3.34671935345252","3.2777040478777","3.19016239981339","3.16425329886967","3.12228175389271","3.10240421199334","3.05233819367981","3.02325776321031","2.95312301283956","2.91605635391715","2.87301196659696","2.81397123718894","2.78196509449028","2.75290321919853","2.83563114641558","","","",
"Namibia","NAM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","2.7","","","","","","","","","","","",
"New Caledonia","NCL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.409490883350372","","","","","","","","","","0.494700014591217","","","","","0.495299994945526","","","","","","","","","","","","0.543900012969971","","","","","","","0.194600001","0.1199999973","0.1199999973","0.1800000072","0.1199999973","","","","","","","0.3","","","","","0.35","","","","","0.31","","0.39","","","",
"Nigeria","NGA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.418167114257813","","","","","","","","","","0.559800028800964","","","","","0.555800020694733","","","","","0.866199970245361","","","","","","","","6.37029981613159","","1.668200016","","","","","","","","","","1.2","","","","0.5","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.15823602676392","","","","","","","","","","2.28029990196228","","","","","2.41190004348755","","","","","","","","","","2.40599989891052","","","","1.82690000534058","1.8213000298","","","1.7999999523","","","1.4800000191","","","","","","","0.8999999762","0.9","0.9","1","0.9","0.9","","0.8","1.14","0.96","0.95","0.93","0.93","0.93","0.93","","","",
"Netherlands","NLD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8000001907","5.6999998093","5.6999998093","5.5999999046","5.4000000954","5.3000001907","5.1999998093","5.1999998093","5.0999999046","5","4.92","4.75","4.69","4.58","4.56","4.5","4.34","4.31","4.27","4.2","4.05","3.84","3.75","3.61","","3.49","3.41","3.28","3.17","","",
"Norway","NOR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90000009536743","5.69999980926514","5.30000019073486","4.80000019073486","4.5999999046","4.4000000954","4.3000001907","4.1999998093","4.0999999046","4","4","4","4","3.9000000954","3.8","3.82","4.99","4.99","5.25","5.16","5.03","4.86","4.64","4.52","4.3","4.19","3.97","3.86","3.84","3.76","3.68","3.6","3.53","","",
"Nepal","NPL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.115763798356056","","","","","","","","","","0.135299995541573","","","","","0.137700006365776","","","","","0.175600007176399","","","","","0.18019999563694","","0.226999998092651","0.239800006151199","0.244299992918968","0.243599996","0.2372000068","0.2425999939","0.2387000024","0.2322999984","0.1700000018","0.1599999964","0.1700000018","","0.200000003","","0.2","0.15","","","","5","","","","","","0.3","","","","","","","","",
"Nauru","NRU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","3.5","","","5","","","","","","","","","","",
"New Zealand","NZL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","11.6999998092651","","","","","","","","","","10.8000001907349","","","","","","","","","","10.1999998092651","","","","","9.5","","","","","8.5","7.4000000954","7.0999999046","6.5","6.6999998093","6.1999998093","6.0999999046","6.0999999046","6.1999998093","","","","6.2","","","","","","","2.41","2.75","2.82","2.83","2.78","2.76","2.72","2.74","2.73","2.62","2.57","",
"OECD members","OED","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","8.57506169171448","","","","","","","","","","8.68914458146737","","","","","","","","","","7.56324952386474","","","","","7.98721030733145","","","","","5.56452139236096","5.79253788189961","5.52254218266156","6.39181281570861","6.54655246275687","6.3283313970569","6.01764260954626","6.08880868918016","5.97393592744171","5.84965238868236","5.55206666291523","5.49420842342775","5.45115760074279","5.25257426019708","5.19026786128705","5.25954370550301","5.06141127414565","5.04546366255275","5.1284385343941","5.06462684883235","4.89343018110913","4.8550772422598","4.84195460635154","4.80526603049628","4.79389258198477","4.73536656806092","4.71392399006468","4.73147173710384","5.06242444624708","","",
"Oman","OMN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.33512544631958","","","","","","","","","","","","","","","","","","","","1.62030005455017","1.60759997367859","","","","","","","","2.50720000267029","2.1087999344","","","","","","","","2.2000000477","","2.18","2.1","2.04","2.04","2.2","2.1","2.1","2.02","2.02","1.9","1.77","1.77","1.65","1.71","1.58","1.56","1.49","1.47","","","",
"Other small states","OSS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.55726158618927","","","","","","","","","","0.520799994468689","","","","","0.526300013065338","","","","","0.573099970817566","0.5692999958992","","","","","0.599500000476837","","","0.604300022125244","0.6399999857","0.6521999836","0.6446999907","0.6514999866","","","","","","","0.67","0.66","0.69","0.68","0.68","0.7","1.25","1","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.63","0.63","","","",
"Panama","PAN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.775310754776","","","","","","","","","","2.97410011291504","","","","","3.38170003890991","","","","","","","","","","3.35330009460449","","","","","2.5","","","2.7000000477","","","2.2100000381","","","","","","2.5","","2.4","2.2","2.3","2.3","2.3","2.3","2.3","2.27","2.33","2.3","2.24","2.29","2.25","","","","",
"Peru","PER","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.41143894195557","","","","","","","","","","2.17280006408691","","","","","2.5","","","","","","","","","","1.68449997901917","","","","","1.4132000208","","1.5","1.2999999523","1.3571000099","","1.4700000286","","","","","","","1.3999999762","0.9","","","1.2","1.5","1.6","1.5","1.53","1.52","1.51","1.56","1.55","1.59","1.59","","","",
"Philippines","PHL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.838957667350769","","","","","","","","","","1.18980002403259","","","","","1.70949995517731","1.70940005779266","","","","1.708899974823","","1.71350002288818","1.7146999835968","1.71529996395111","1.75569999217987","1.71420001983643","","","","1.3918999434","1.2745000124","1.3701000214","1.0710999966","","","","","","","","1","0.5","","","","1.07","1.05","1.04","1.06","1.06","1.07","1.05","0.99","0.99","","","","","","",
"Palau","PLW","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","","","","","","","","5.9","5","","4.9","4.8","","","","","","","","","","",
"Papua New Guinea","PNG","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","6.6023998260498","","","","","4.94320011138916","","","","","5.54440021514893","","","","4.99830007553101","4.73540019989014","","","","3.32990002632141","4.0241999626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.59999990463257","","","","","","","","","","5.19999980926514","","","","","","","","","","5.59999990463257","","","","","5.69999980926514","","","","","5.6999998093","5.6999998093","5.5999999046","5.5999999046","5.5999999046","5.5","5.5","5.4000000954","5.3000001907","5.0999999046","4.9000000954","","5.5999999046","6.68","6.67","6.52","6.47","6.42","6.62","6.65","6.61","6.63","6.63","6.61","6.63","6.63","6.64","6.62","6.54","","",
"Pre-demographic dividend","PRE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.42186305618065","","","","","","","","","","1.36862799407771","","","","","","","","","","","","","","","","","","","","1.3293418500642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3199999332","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","","","","","","","","14.3","","13.2","","","","","","","","",
"Portugal","PRT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4.09999990463257","4.0999999046","4.0999999046","4","3.9000000954","3.9000000954","3.9000000954","4","3.9000000954","3.9000000954","3.7999999523","3.71","3.65","3.57","3.58","3.59","3.56","3.48","3.44","3.39","3.37","3.37","3.37","3.41","3.39","3.32","3.37","3.39","3.39","3.45","","",
"Paraguay","PRY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.38925075531006","","","","","","","","","","1.62940001487732","","","","","1.68299996852875","","","","","","","","","","","","","","1.32009994983673","0.9322000146","","","1.2999999523","0.6008999944","","1.3400000334","","","","","","1.2000000477","","","1.2","1.3","1.3","1.3","1.3","1.3","1.36","","","0.83","0.78","0.83","","","","",
"West Bank and Gaza","PSE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2000000477","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.77979323983331","","","","","","","","","","4.89033191816798","","","","","","","","","","3.6119249075781","3.70403023387242","","","","","","","","","","","","","","","","","","","","","","","","2.0768964148197","","","","","","1.93815224634331","","","","","","","","","",
"Post-demographic dividend","PST","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","9.28815367493373","","","","","","","","","","9.44261067538001","","","","","","","","","","8.97107634083878","","","","","8.6832564919323","","","","","7.0242620625206","7.03887766340296","6.73902661352166","7.75985416470269","7.74036053214724","7.48876428739437","7.28098043110576","7.08773190223757","6.92193265100383","6.77960159630709","6.51695358251424","6.41020713542333","6.34279395743343","6.2143749102392","6.16044530798484","6.06766499083863","6.02011828286632","6.02442411010935","5.94310799101968","5.91834253424933","5.86818908644966","5.79357822915579","5.80169457326207","5.73463561227351","5.68139429433879","5.48213457647226","5.45416771279123","5.50051607615806","","","",
"French Polynesia","PYF","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","5.5314998626709","","","","","","","","","","","2.93959999084473","","","","","","","","2.30029988288879","","","","","","","","1.6499999762","","","2.36","2.42","2.36","2.36","2.36","2.43","2.52","2.52","2.52","1.4","1.23","1.2","1.2","1.4","1.2","1.2","1.2","1.25","","","",
"Romania","ROU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","7.27327060699463","","","","","","","","","","","","","","","","","","","","8.77620029449463","8.7750997543335","8.81070041656494","","8.89579963684082","8.94040012359619","8.94659996032715","8.95020008087158","8.94219970703125","8.93710041046143","8.9198999405","8.9221000671","7.8621001244","7.8699002266","7.6944999695","7.6399998665","7.5599999428","7.3800001144","7.3099999428","7.3099999428","7.7","7.74","7.67","6.75","6.74","6.78","6.74","6.54","6.57","6.62","6.28","6.31","6.6","6.67","6.71","6.79","6.84","6.89","","","",
"Russian Federation","RUS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","12.9815998077393","13.0462999343872","13.117600440979","13.1752004623413","13.1862001419067","13.0552997589","12.7019996643","12.2342996597","12.1958999634","11.9611997604","11.8699998856","11.6300001144","11.3400001526","11.1099996567","10.8500003815","11.4","11.33","11.15","11.04","11.13","11.01","10.9","10.71","9.85","9.68","9.41","9.42","9.3","9.07","8.81","8.35","8.16","8.05","7.12","","",
"Rwanda","RWA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.25399994850159","","","","","1.24259996414185","","","","","1.52799999713898","1.47809994220734","","","","","","","","0.867900013923645","1.6519999504","","","","","","","","","","","","","","1.7","","1.6","1.6","","","","","","","","","","","","","",
"South Asia","SAS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.506308440118216","","","","","","","","","","0.585141625004685","","","","","0.626657087295665","","","","","0.729453377081621","0.731848958039213","","","","0.70908290144915","","0.702410169780223","","","","0.719413740221952","","","","","","","","","0.680770269320573","0.631377641338025","0.630986551375655","0.86481914168368","","0.431827844338061","0.605414052396614","0.482038663720836","0.433492547336615","0.460309646096457","0.527241765134407","0.620773096928507","0.542937312758765","0.504843141281592","0.536272761152407","0.598188005995446","0.52660072168226","0.588178451605002","","","",
"Saudi Arabia","SAU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.774723947048187","","","","","","","","","","1.1813999414444","","","","","","","","","","","1.45819997787476","","","","","","","","","2.4964001179","","","","","","","2.2999999523","","","2.3","3.23","2.24","2.24","2.24","2.25","2.3","2.2","2.21","2.17","2.2","2.14","2.09","2.2","2.65","2.2","2.23","2.24","","","",
"Sudan","SDN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.00650095939636","","","","","","","","","","1.04260003566742","","","","","0.9932000041008","","","","","0.890699982643127","0.870199978351593","","","","","","","","","1.0880000591","","","","","","","","","","0.81","0.74","0.73","0.73","0.71","0.72","0.73","0.73","0.73","0.73","0.72","0.84","0.82","0.82","8.01","0.67","6.74","0.74","","","",
